Dystans (m),Wysokość (m)
1130.1492262300787,840.4095458984375
1134.999652093727,840.3649291992188
1139.8500779573756,840.36669921875
1144.7005038210239,840.414794921875
1149.5509296846724,840.489501953125
1154.4013555483207,840.5408325195312
1159.2517814119692,840.5738525390625
1164.1022072756175,840.5886840820312
1168.952633139266,840.6756591796875
1173.8030590029143,840.8594360351562
1178.6534848665628,841.1221923828125
1183.5039107302111,841.4567260742188
1188.3543365938597,841.6411743164062
1193.204762457508,841.847412109375
1198.0551883211565,842.06103515625
1202.9056141848048,842.304443359375
1207.7560400484533,842.6096801757812
1212.6064659121016,842.93310546875
1217.4568917757501,843.27490234375
1222.3073176393984,843.6708374023438
1227.157743503047,844.1337890625
1232.0081693666953,844.6469116210938
1236.8585952303438,845.2100219726562
1241.709021093992,845.8936767578125
1246.5594469576404,846.6239624023438
1251.409872821289,847.3916015625
1256.2602986849372,848.2362060546875
1261.1107245485857,849.2330932617188
1265.961150412234,850.2055053710938
1270.8115762758825,851.1535034179688
1275.6620021395308,851.9927368164062
1280.5124280031794,852.63232421875
1285.3628538668277,853.1425170898438
1290.2132797304762,853.5233764648438
1295.0637055941245,853.531494140625
1299.914131457773,853.369384765625
1304.7645573214213,853.1261596679688
1309.6149831850698,852.8142700195312
1314.4654090487181,852.9122924804688
1319.3158349123667,853.1144409179688
1324.166260776015,853.4993286132812
1329.0166866396635,853.9030151367188
1333.8671125033118,854.1701049804688
1338.7175383669603,854.40869140625
1343.5679642306086,854.61865234375
1348.4183900942571,854.4933471679688
1353.2688159579054,854.0772094726562
1358.119241821554,853.5604858398438
1362.9696676852022,852.9431762695312
1367.8200935488505,852.2577514648438
1372.670519412499,851.6131591796875
1377.5209452761474,851.0134887695312
1382.3713711397959,850.4778442382812
1387.2217970034442,850.0608520507812
1392.0722228670927,849.6464233398438
1396.922648730741,849.2042236328125
1401.7730745943895,848.6934204101562
1406.6235004580378,848.0944213867188
1411.4739263216863,847.449951171875
1416.3243521853346,846.760009765625
1421.1747780489832,846.0211181640625
1426.0252039126315,845.2612915039062
1430.87562977628,844.4856567382812
1435.7260556399283,843.697265625
1440.5764815035768,843.0730590820312
1445.426907367225,842.5450439453125
1450.2773332308736,842.1131591796875
1455.127759094522,841.81005859375
1459.9781849581705,841.5018920898438
1464.8286108218188,841.1121826171875
1469.6790366854673,840.6409301757812
1474.5294625491156,839.9147338867188
1479.379888412764,839.065673828125
1484.2303142764124,838.2332153320312
1489.080740140061,837.4173583984375
1493.9311660037092,836.7786865234375
1498.7815918673575,836.2251586914062
1503.632017731006,835.7372436523438
1508.4824435946543,835.3930053710938
1513.3328694583029,835.5108642578125
1518.1832953219512,835.67919921875
1523.0337211855997,835.8802490234375
1527.884147049248,836.0784301757812
1532.7345729128965,836.3165283203125
1537.5849987765448,836.5665893554688
1542.4354246401933,836.8285522460938
1547.2858505038416,837.1640625
1552.1362763674902,837.5646362304688
1556.9867022311385,838.0121459960938
1561.837128094787,838.5072631835938
1566.6875539584353,839.0567626953125
1571.5379798220838,839.5805053710938
1576.388405685732,840.0784912109375
1581.2388315493806,840.4740600585938
1586.089257413029,840.659423828125
1590.9396832766774,840.7326049804688
1595.7901091403257,840.7191772460938
1600.6405350039743,840.6736450195312
1605.4909608676226,840.5897827148438
1610.341386731271,840.4918212890625
1615.1918125949194,840.3798217773438
1620.0422384585677,840.485107421875
1624.8926643222162,840.6405029296875
1629.7430901858645,840.8132934570312
1634.593516049513,841.0305786132812
1639.4439419131613,841.399169921875
1644.2943677768098,841.7590942382812
1649.1447936404581,842.1104125976562
1653.9952195041067,842.4234619140625
1658.845645367755,842.6763305664062
1663.6960712314035,842.9005737304688
1668.5464970950518,843.10595703125
1673.3969229587003,843.2232055664062
1678.2473488223486,843.2908935546875
1683.0977746859971,843.3347778320312
1687.9482005496454,843.3544311523438
1692.798626413294,843.2831420898438
1697.6490522769423,843.1863403320312
1702.4994781405908,843.06396484375
1707.349904004239,842.8748168945312
1712.2003298678876,842.5711059570312
1717.050755731536,842.25830078125
1721.9011815951844,841.9364013671875
1726.7516074588327,841.4224243164062
1731.6020333224812,840.7724609375
1736.4524591861295,840.1646118164062
1741.3028850497778,839.5989379882812
1746.1533109134264,839.2321166992188
1751.0037367770747,838.8460693359375
1755.8541626407232,838.4092407226562
1760.7045885043715,837.9055786132812
1765.55501436802,837.2606811523438
1770.4054402316683,836.5704956054688
1775.2558660953168,835.8349609375
1780.1062919589651,835.0113525390625
1784.9567178226137,834.0844116210938
1789.807143686262,833.0947875976562
1794.6575695499105,831.9210815429688
1799.5079954135588,830.657470703125
1804.3584212772073,829.3378295898438
1809.2088471408556,827.9749145507812
1814.0592730045041,826.568603515625
1818.9096988681524,825.1572875976562
1823.760124731801,823.7573852539062
1828.6105505954492,822.3690185546875
1833.4609764590978,821.0208129882812
1838.311402322746,819.7852783203125
1843.1618281863946,818.6062622070312
1848.0122540500429,817.4837646484375
1852.8626799136914,816.5969848632812
1857.7131057773397,815.8999633789062
1862.563531640988,815.2553100585938
1867.4139575046365,814.6112670898438
1872.2643833682848,813.8656005859375
1877.1148092319334,813.0504150390625
1881.9652350955816,812.1790771484375
1886.8156609592302,811.1778564453125
1891.6660868228785,809.6743774414062
1896.516512686527,808.1397705078125
1901.3669385501753,806.5739135742188
1906.2173644138238,805.0048217773438
1911.067790277472,803.4469604492188
1915.9182161411206,801.8637084960938
1920.768642004769,800.2549438476562
1925.6190678684175,799.0520629882812
1930.4694937320658,798.0958251953125
1935.3199195957143,797.1954956054688
1940.1703454593626,796.35107421875
1945.020771323011,795.76123046875
1949.8711971866594,795.1631469726562
1954.721623050308,794.554931640625
1959.5720489139562,793.9202270507812
1964.4224747776047,793.2221069335938
1969.272900641253,792.4974975585938
1974.1233265049016,791.7464599609375
1978.9737523685499,790.9815063476562
1983.8241782321984,790.2120971679688
1988.6746040958467,789.431884765625
1993.525029959495,788.3593139648438
1998.3754558231435,786.6564331054688
2003.2258816867918,785.0817260742188
2008.0763075504403,783.7520141601562
2012.9267334140886,782.6404418945312
2017.7771592777372,781.4381713867188
2022.6275851413855,780.2053833007812
2027.478011005034,778.942138671875
2032.3284368686823,776.9913940429688
2037.1788627323308,773.9959106445312
2042.029288595979,770.84765625
2046.8797144596276,767.5466918945312
2051.730140323276,762.6985473632812
2056.5805661869244,756.9877319335938
2061.430992050573,749.6976928710938
2066.281417914221,742.1591186523438
2071.1318437778696,732.6626586914062
2075.982269641518,722.848876953125
2080.8326955051666,712.74658203125
2085.6831213688147,702.20947265625
2090.533547232463,690.998779296875
2095.3839730961117,679.52197265625
2100.2343989597603,667.779052734375
2105.0848248234083,656.601806640625
2109.935250687057,646.0983276367188
2114.7856765507054,635.6720581054688
2119.6361024143534,625.3230590820312
2124.486528278002,616.2568969726562
2129.3369541416505,608.84814453125
2134.187380005299,601.8309326171875
2139.037805868947,595.6707763671875
2143.8882317325956,592.99658203125
2148.738657596244,590.2427978515625
2153.5890834598927,587.4093627929688
2158.4395093235407,584.968994140625
2163.2899351871893,583.265380859375
2168.140361050838,581.66064453125
2172.9907869144863,580.15478515625
2177.8412127781344,578.5186157226562
2182.691638641783,576.8602294921875
2187.5420645054314,575.2789306640625
2192.39249036908,573.703857421875
2197.242916232728,570.6636352539062
2202.0933420963765,567.6453247070312
2206.943767960025,564.6837768554688
2211.7941938236736,561.476318359375
2216.6446196873217,557.4497680664062
2221.49504555097,553.458740234375
2226.3454714146187,549.5032348632812
2231.1958972782672,545.572021484375
2236.0463231419153,541.5912475585938
2240.896749005564,537.5479736328125
2245.7471748692124,533.442138671875
2250.5976007328604,531.4362182617188
2255.448026596509,529.9161987304688
2260.2984524601575,528.9675903320312
2265.148878323806,528.5676879882812
2269.999304187454,529.0021362304688
2274.8497300511026,529.3162841796875
2279.700155914751,529.5100708007812
2284.5505817783996,529.0184326171875
2289.4010076420477,527.6416625976562
2294.2514335056962,526.2739868164062
2299.1018593693448,524.9154052734375
2303.9522852329933,523.7177124023438
2308.8027110966414,522.6875
2313.65313696029,521.7705688476562
2318.5035628239384,520.9669799804688
2323.353988687587,520.3974609375
2328.204414551235,520.0764770507812
2333.0548404148835,519.820556640625
2337.905266278532,519.56884765625
2342.7556921421806,519.2818603515625
2347.6061180058286,519.0050659179688
2352.456543869477,518.7384643554688
2357.3069697331257,518.4846801757812
2362.1573955967738,518.2440185546875
2367.0078214604223,518.014404296875
2371.858247324071,517.7958374023438
2376.7086731877193,517.6787109375
2381.5590990513674,517.5960693359375
2386.409524915016,517.5285034179688
2391.2599507786645,517.4706420898438
2396.110376642313,517.3820190429688
2400.960802505961,517.2974853515625
2405.8112283696096,517.2169189453125
2410.661654233258,517.1326904296875
2415.5120800969066,517.041748046875
2420.3625059605547,516.9570922851562
2425.212931824203,516.878662109375
2430.0633576878517,516.8425903320312
2434.9137835515003,516.826904296875
2439.7642094151483,516.8135375976562
2444.614635278797,516.8024291992188
2449.4650611424454,516.819091796875
2454.315487006094,516.843994140625
2459.165912869742,516.8746948242188
2464.0163387333905,516.9096069335938
2468.866764597039,516.960205078125
2473.7171904606876,517.00927734375
2478.5676163243356,517.056884765625
